1.000000000000000000e+00,-5.353040554215240783e-16,0.000000000000000000e+00
1.253135131379070843e+00,3.357765464600901417e-01,0.000000000000000000e+00
8.660254037844389297e-01,4.999999999999995004e-01,0.000000000000000000e+00
1.457601768343775639e+00,8.415467733245521886e-01,0.000000000000000000e+00
9.173585849189802577e-01,9.173585849189793695e-01,0.000000000000000000e+00
1.544000314240292049e+00,1.544000314240290272e+00,0.000000000000000000e+00
5.000000000000005551e-01,8.660254037844383745e-01,0.000000000000000000e+00
8.415467733245540760e-01,1.457601768343774529e+00,0.000000000000000000e+00
1.416401943385935169e+00,2.453280129883732563e+00,0.000000000000000000e+00
3.357765464600917515e-01,1.253135131379070177e+00,0.000000000000000000e+00
5.651433384631042722e-01,2.109143652703393101e+00,0.000000000000000000e+00
9.511891058989823122e-01,3.549886070821004935e+00,0.000000000000000000e+00
5.965363953788917510e-16,1.000000000000000000e+00,0.000000000000000000e+00
1.004026557403532464e-15,1.683093546649106154e+00,0.000000000000000000e+00
1.689870619430203867e-15,2.832803886771867230e+00,0.000000000000000000e+00
2.844210334234902802e-15,4.767873940748233785e+00,0.000000000000000000e+00
-3.357765464600899752e-01,1.253135131379070843e+00,0.000000000000000000e+00
-5.651433384631012746e-01,2.109143652703393990e+00,0.000000000000000000e+00
-9.511891058989773162e-01,3.549886070821006268e+00,0.000000000000000000e+00
-1.600940245781501847e+00,5.974790337138387031e+00,0.000000000000000000e+00
-4.999999999999993339e-01,8.660254037844389297e-01,0.000000000000000000e+00
-8.415467733245519666e-01,1.457601768343775639e+00,0.000000000000000000e+00
-1.416401943385931617e+00,2.453280129883734784e+00,0.000000000000000000e+00
-2.383936970374113784e+00,4.129099954729793076e+00,0.000000000000000000e+00
-4.012388930454893199e+00,6.949661487274832794e+00,0.000000000000000000e+00
-9.173585849189792585e-01,9.173585849189802577e-01,0.000000000000000000e+00
-1.544000314240290050e+00,1.544000314240292049e+00,0.000000000000000000e+00
-2.598696964922024399e+00,2.598696964922027508e+00,0.000000000000000000e+00
-4.373850091356876746e+00,4.373850091356882963e+00,0.000000000000000000e+00
-7.361598862773364615e+00,7.361598862773373497e+00,0.000000000000000000e+00
-8.660254037844382635e-01,5.000000000000007772e-01,0.000000000000000000e+00
-1.457601768343774307e+00,8.415467733245544091e-01,0.000000000000000000e+00
-2.453280129883732119e+00,1.416401943385935835e+00,0.000000000000000000e+00
-4.129099954729790412e+00,2.383936970374120889e+00,0.000000000000000000e+00
-6.949661487274827465e+00,4.012388930454904745e+00,0.000000000000000000e+00
-1.169693040062809253e+01,6.753225915494960319e+00,0.000000000000000000e+00
-1.253135131379070177e+00,3.357765464600918071e-01,0.000000000000000000e+00
-2.109143652703393101e+00,5.651433384631043833e-01,0.000000000000000000e+00
-3.549886070821004935e+00,9.511891058989825343e-01,0.000000000000000000e+00
-5.974790337138384366e+00,1.600940245781510507e+00,0.000000000000000000e+00
-1.005613105901905335e+01,2.694532196245694955e+00,0.000000000000000000e+00
-1.692540928969261316e+01,4.535149750739372543e+00,0.000000000000000000e+00
-1.000000000000000000e+00,6.577687353362594237e-16,0.000000000000000000e+00
-1.683093546649106154e+00,1.107086313632002070e-15,0.000000000000000000e+00
-2.832803886771867230e+00,1.863329830057571343e-15,0.000000000000000000e+00
-4.767873940748233785e+00,3.136158412248672815e-15,0.000000000000000000e+00
-8.024777860909797056e+00,5.278447984925050306e-15,0.000000000000000000e+00
-1.350645183098989932e+01,8.884121739750332002e-15,0.000000000000000000e+00
-2.273262191486609751e+01,1.495280796781880874e-14,0.000000000000000000e+00
-1.253135131379071066e+00,-3.357765464600896421e-01,0.000000000000000000e+00
-2.109143652703394434e+00,-5.651433384631007195e-01,0.000000000000000000e+00
-3.549886070821006712e+00,-9.511891058989763170e-01,0.000000000000000000e+00
-5.974790337138387919e+00,-1.600940245781500293e+00,0.000000000000000000e+00
-1.005613105901905868e+01,-2.694532196245677191e+00,0.000000000000000000e+00
-1.692540928969262382e+01,-4.535149750739343233e+00,0.000000000000000000e+00
-8.660254037844390407e-01,-4.999999999999992784e-01,0.000000000000000000e+00
-1.457601768343775861e+00,-8.415467733245518556e-01,0.000000000000000000e+00
-2.453280129883734784e+00,-1.416401943385931395e+00,0.000000000000000000e+00
-4.129099954729793964e+00,-2.383936970374113340e+00,0.000000000000000000e+00
-6.949661487274833682e+00,-4.012388930454892311e+00,0.000000000000000000e+00
-1.169693040062810496e+01,-6.753225915494939890e+00,0.000000000000000000e+00
-9.173585849189807018e-01,-9.173585849189788144e-01,0.000000000000000000e+00
-1.544000314240292715e+00,-1.544000314240289384e+00,0.000000000000000000e+00
-2.598696964922028840e+00,-2.598696964922023067e+00,0.000000000000000000e+00
-4.373850091356884739e+00,-4.373850091356874970e+00,0.000000000000000000e+00
-7.361598862773377050e+00,-7.361598862773361063e+00,0.000000000000000000e+00
-5.000000000000008882e-01,-8.660254037844382635e-01,0.000000000000000000e+00
-8.415467733245546311e-01,-1.457601768343774307e+00,0.000000000000000000e+00
-1.416401943385936280e+00,-2.453280129883732119e+00,0.000000000000000000e+00
-2.383936970374121334e+00,-4.129099954729790412e+00,0.000000000000000000e+00
-4.012388930454905633e+00,-6.949661487274827465e+00,0.000000000000000000e+00
-3.357765464600924732e-01,-1.253135131379070177e+00,0.000000000000000000e+00
-5.651433384631053825e-01,-2.109143652703392657e+00,0.000000000000000000e+00
-9.511891058989844216e-01,-3.549886070821004491e+00,0.000000000000000000e+00
-1.600940245781513616e+00,-5.974790337138383478e+00,0.000000000000000000e+00
-7.190010752936270964e-16,-1.000000000000000000e+00,0.000000000000000000e+00
-1.210146069860471874e-15,-1.683093546649106154e+00,0.000000000000000000e+00
-2.036789040684938623e-15,-2.832803886771867230e+00,0.000000000000000000e+00
-3.428106490262443222e-15,-4.767873940748233785e+00,0.000000000000000000e+00
3.357765464600895311e-01,-1.253135131379071066e+00,0.000000000000000000e+00
5.651433384631004975e-01,-2.109143652703394434e+00,0.000000000000000000e+00
9.511891058989760950e-01,-3.549886070821006712e+00,0.000000000000000000e+00
4.999999999999988898e-01,-8.660254037844392627e-01,0.000000000000000000e+00
8.415467733245511894e-01,-1.457601768343776083e+00,0.000000000000000000e+00
1.416401943385930506e+00,-2.453280129883735672e+00,0.000000000000000000e+00
9.173585849189790364e-01,-9.173585849189803687e-01,0.000000000000000000e+00
1.544000314240289828e+00,-1.544000314240292271e+00,0.000000000000000000e+00
8.660254037844381525e-01,-5.000000000000008882e-01,0.000000000000000000e+00
1.457601768343774085e+00,-8.415467733245546311e-01,0.000000000000000000e+00
1.253135131379070177e+00,-3.357765464600925287e-01,0.000000000000000000e+00
